lot_id,wafer_id,device_id,test_num,test_name,test_type,result,measured_value,lower_limit,upper_limit,units,bin,test_time_ms
LOT001,W01,D0057,5,TEST_5,parametric,pass,143.1403196159145,120,160,mV,1,29.401206880397215
LOT001,W01,D0057,6,TEST_6,parametric,pass,145.41283710033392,130,170,mV,1,19.98007949808375
LOT001,W01,D0057,7,TEST_7,parametric,pass,159.6434393241639,140,180,mV,1,71.0396103640181
LOT001,W01,D0057,8,TEST_8,functional,pass,,,,,1,57.424069643333034
LOT001,W01,D0057,9,TEST_9,functional,pass,,,,,1,29.846659195227215
LOT001,W01,D0057,10,TEST_10,functional,pass,,,,,1,14.930376266627288
LOT001,W01,D0058,1,TEST_1,parametric,pass,103.40510012911146,80,120,mV,1,79.06145745777437
LOT001,W01,D0058,2,TEST_2,parametric,pass,121.56381831456304,90,130,mV,1,78.77448061851229
LOT001,W01,D0058,3,TEST_3,parametric,pass,119.3798217977132,100,140,mV,1,54.764679575199416
LOT001,W01,D0058,4,TEST_4,parametric,pass,132.45074642071165,110,150,mV,1,48.75895102182427
LOT001,W01,D0058,5,TEST_5,parametric,pass,144.24425272087248,120,160,mV,1,30.70996444689937
LOT001,W01,D0058,6,TEST_6,parametric,pass,154.47358060040875,130,170,mV,1,60.28512109072415
LOT001,W01,D0058,7,TEST_7,parametric,pass,157.69746225402812,140,180,mV,1,45.73640568225676
LOT001,W01,D0058,8,TEST_8,functional,pass,,,,,1,49.259763596108094
LOT001,W01,D0058,9,TEST_9,functional,pass,,,,,1,17.007635068818185
LOT001,W01,D0058,10,TEST_10,functional,pass,,,,,1,48.635585767075206
LOT001,W01,D0059,1,TEST_1,parametric,pass,95.9307188199228,80,120,mV,1,46.39805960547109
LOT001,W01,D0059,2,TEST_2,parametric,pass,107.36769244692054,90,130,mV,1,46.452907635845904
LOT001,W01,D0059,3,TEST_3,parametric,pass,116.81231375571028,100,140,mV,1,96.95797219298136
LOT001,W01,D0059,4,TEST_4,parametric,pass,135.7243636769192,110,150,mV,1,51.40872117044278
LOT001,W01,D0059,5,TEST_5,parametric,pass,150.7092366992004,120,160,mV,1,72.06490369721709
LOT001,W01,D0059,6,TEST_6,parametric,pass,146.53745825507707,130,170,mV,1,19.527682005602735
LOT001,W01,D0059,7,TEST_7,parametric,pass,164.08766399247153,140,180,mV,1,49.210887424636006
LOT001,W01,D0059,8,TEST_8,functional,pass,,,,,1,17.07823787345739
LOT001,W01,D0059,9,TEST_9,functional,pass,,,,,1,77.12243438181426
LOT001,W01,D0059,10,TEST_10,functional,pass,,,,,1,80.1206081742938
LOT001,W01,D0060,1,TEST_1,parametric,pass,106.2817284147985,80,120,mV,1,57.754433869538346
LOT001,W01,D0060,2,TEST_2,parametric,pass,113.26958370752912,90,130,mV,1,27.45133356402103
LOT001,W01,D0060,3,TEST_3,parametric,pass,120.76286454278353,100,140,mV,1,96.24010140974353
LOT001,W01,D0060,4,TEST_4,parametric,pass,125.41286035369947,110,150,mV,1,68.08986785526074
LOT001,W01,D0060,5,TEST_5,parametric,pass,141.39613499240863,120,160,mV,1,33.037139980155686
LOT001,W01,D0060,6,TEST_6,parametric,pass,151.8641038674503,130,170,mV,1,25.614912019788534
LOT001,W01,D0060,7,TEST_7,parametric,pass,164.8351516498646,140,180,mV,1,16.781794622116916
LOT001,W01,D0060,8,TEST_8,functional,pass,,,,,1,66.51538949065306
LOT001,W01,D0060,9,TEST_9,functional,pass,,,,,1,60.73619349590646
LOT001,W01,D0060,10,TEST_10,functional,pass,,,,,1,71.30201304833503
LOT001,W01,D0061,1,TEST_1,parametric,pass,106.91381587211166,80,120,mV,1,89.38433409336403
LOT001,W01,D0061,2,TEST_2,parametric,pass,100.85965792205464,90,130,mV,1,39.08874174790246
LOT001,W01,D0061,3,TEST_3,parametric,pass,108.51845430476075,100,140,mV,1,97.38757577873443
LOT001,W01,D0061,4,TEST_4,parametric,pass,127.82711605023256,110,150,mV,1,52.2028975173736
LOT001,W01,D0061,5,TEST_5,parametric,pass,144.9242590787439,120,160,mV,1,66.82466080228863
LOT001,W01,D0061,6,TEST_6,parametric,pass,151.9199988237115,130,170,mV,1,41.674800035806896
LOT001,W01,D0061,7,TEST_7,parametric,pass,153.59164981994041,140,180,mV,1,16.677159055595894
LOT001,W01,D0061,8,TEST_8,functional,pass,,,,,1,13.384652101398286
LOT001,W01,D0061,9,TEST_9,functional,pass,,,,,1,35.836932934118735
LOT001,W01,D0061,10,TEST_10,functional,pass,,,,,1,97.96316792798342
LOT001,W01,D0062,1,TEST_1,parametric,pass,105.66224012594063,80,120,mV,1,44.60342289242185
LOT001,W01,D0062,2,TEST_2,parametric,pass,113.60818147714991,90,130,mV,1,62.22964666700715
LOT001,W01,D0062,3,TEST_3,parametric,pass,127.85780759146064,100,140,mV,1,13.69204424676323
LOT001,W01,D0062,4,TEST_4,parametric,pass,127.67589149583499,110,150,mV,1,91.8144960916298
LOT001,W01,D0062,5,TEST_5,parametric,pass,137.09263569524384,120,160,mV,1,64.45052506630577
LOT001,W01,D0062,6,TEST_6,parametric,pass,148.59475009297972,130,170,mV,1,55.12305716855449
LOT001,W01,D0062,7,TEST_7,parametric,pass,165.27977446320367,140,180,mV,1,82.98701301903587
LOT001,W01,D0062,8,TEST_8,functional,pass,,,,,1,98.41470229840576
LOT001,W01,D0062,9,TEST_9,functional,pass,,,,,1,68.15143820293471
LOT001,W01,D0062,10,TEST_10,functional,fail,,,,,9,99.18874203821987
LOT001,W01,D0063,1,TEST_1,parametric,pass,98.56354267380853,80,120,mV,1,57.16616978531571
LOT001,W01,D0063,2,TEST_2,parametric,pass,106.33171255735957,90,130,mV,1,92.61431102052644
LOT001,W01,D0063,3,TEST_3,parametric,pass,116.9728756836822,100,140,mV,1,44.867490357080435
LOT001,W01,D0063,4,TEST_4,parametric,pass,131.15393938218727,110,150,mV,1,14.712896578240564
LOT001,W01,D0063,5,TEST_5,parametric,pass,132.55230217749272,120,160,mV,1,66.77979169977814
LOT001,W01,D0063,6,TEST_6,parametric,pass,147.73193838052433,130,170,mV,1,60.21668911765621
LOT001,W01,D0063,7,TEST_7,parametric,pass,163.8544392806374,140,180,mV,1,44.79077842513641
LOT001,W01,D0063,8,TEST_8,functional,pass,,,,,1,86.6409633985964
LOT001,W01,D0063,9,TEST_9,functional,pass,,,,,1,64.24307322945572
LOT001,W01,D0063,10,TEST_10,functional,pass,,,,,1,17.335178870309555
LOT001,W01,D0064,1,TEST_1,parametric,pass,94.24139111253847,80,120,mV,1,37.92085637966309
LOT001,W01,D0064,2,TEST_2,parametric,pass,100.4537100328015,90,130,mV,1,69.04492462324497
LOT001,W01,D0064,3,TEST_3,parametric,pass,118.62208943761597,100,140,mV,1,73.79506129339484
LOT001,W01,D0064,4,TEST_4,parametric,pass,127.7629813154467,110,150,mV,1,17.62471108036018
LOT001,W01,D0064,5,TEST_5,parametric,pass,133.30530712805,120,160,mV,1,39.56288988282256
LOT001,W01,D0064,6,TEST_6,parametric,pass,147.40169391998003,130,170,mV,1,21.501438769031132
LOT001,W01,D0064,7,TEST_7,parametric,pass,156.45934172754093,140,180,mV,1,99.74477016692832
LOT001,W01,D0064,8,TEST_8,functional,pass,,,,,1,18.410766855941958
LOT001,W01,D0064,9,TEST_9,functional,pass,,,,,1,55.763963778052684
LOT001,W01,D0064,10,TEST_10,functional,fail,,,,,6,26.223663058916017
LOT001,W01,D0065,1,TEST_1,parametric,pass,88.4051956336794,80,120,mV,1,29.27733950880103
LOT001,W01,D0065,2,TEST_2,parametric,pass,115.4617106177147,90,130,mV,1,30.38887418804985
LOT001,W01,D0065,3,TEST_3,parametric,pass,118.1364874770868,100,140,mV,1,22.380881785937135
LOT001,W01,D0065,4,TEST_4,parametric,pass,138.53369286299423,110,150,mV,1,19.102668730110473
LOT001,W01,D0065,5,TEST_5,parametric,pass,144.4953912669102,120,160,mV,1,79.3787248326791
LOT001,W01,D0065,6,TEST_6,parametric,pass,155.28632708736697,130,170,mV,1,13.397274312180514
LOT001,W01,D0065,7,TEST_7,parametric,pass,151.07664917040526,140,180,mV,1,40.30879347678534
LOT001,W01,D0065,8,TEST_8,functional,pass,,,,,1,21.79441372865572
LOT001,W01,D0065,9,TEST_9,functional,pass,,,,,1,24.602249087960544
LOT001,W01,D0065,10,TEST_10,functional,pass,,,,,1,79.39880323578896
LOT001,W01,D0066,1,TEST_1,parametric,pass,101.09051910329697,80,120,mV,1,49.39060646245121
LOT001,W01,D0066,2,TEST_2,parametric,pass,107.19656610676353,90,130,mV,1,46.97727503468801
LOT001,W01,D0066,3,TEST_3,parametric,pass,118.35641084052413,100,140,mV,1,49.977883882474806
LOT001,W01,D0066,4,TEST_4,parametric,pass,126.70481659662882,110,150,mV,1,35.64351393070224
LOT001,W01,D0066,5,TEST_5,parametric,pass,139.9498086287427,120,160,mV,1,58.0610034728435
LOT001,W01,D0066,6,TEST_6,parametric,pass,144.54179811520626,130,170,mV,1,37.85211069065107
LOT001,W01,D0066,7,TEST_7,parametric,pass,162.02573905065105,140,180,mV,1,85.16020534531367
LOT001,W01,D0066,8,TEST_8,functional,pass,,,,,1,95.24171532197107
LOT001,W01,D0066,9,TEST_9,functional,pass,,,,,1,51.55119805968903
LOT001,W01,D0066,10,TEST_10,functional,pass,,,,,1,44.368519077163945
LOT001,W01,D0067,1,TEST_1,parametric,pass,94.75142746952378,80,120,mV,1,57.47138096153344
LOT001,W01,D0067,2,TEST_2,parametric,pass,119.00708173378389,90,130,mV,1,82.11333017363928
LOT001,W01,D0067,3,TEST_3,parametric,pass,118.06190097945205,100,140,mV,1,22.455868114308807
LOT001,W01,D0067,4,TEST_4,parametric,pass,129.99985554509237,110,150,mV,1,88.67052505470133
LOT001,W01,D0067,5,TEST_5,parametric,pass,147.15867209251525,120,160,mV,1,59.90866708819881
LOT001,W01,D0067,6,TEST_6,parametric,pass,157.72952182607852,130,170,mV,1,86.6049443276301
LOT001,W01,D0067,7,TEST_7,parametric,pass,165.8103066449991,140,180,mV,1,35.65567126533956
LOT001,W01,D0067,8,TEST_8,functional,pass,,,,,1,34.551216963222096
LOT001,W01,D0067,9,TEST_9,functional,pass,,,,,1,23.26137903924439
LOT001,W01,D0067,10,TEST_10,functional,pass,,,,,1,95.17719367105846
LOT001,W01,D0068,1,TEST_1,parametric,pass,100.95726518841492,80,120,mV,1,41.462657032478404
LOT001,W01,D0068,2,TEST_2,parametric,pass,115.39241534567047,90,130,mV,1,12.400317172264469
LOT001,W01,D0068,3,TEST_3,parametric,pass,125.5766307224335,100,140,mV,1,31.220026647708938
LOT001,W01,D0068,4,TEST_4,parametric,pass,131.9389853571437,110,150,mV,1,99.50728161144622
LOT001,W01,D0068,5,TEST_5,parametric,pass,139.15499904589524,120,160,mV,1,93.77433142749578
LOT001,W01,D0068,6,TEST_6,parametric,pass,150.84592874889208,130,170,mV,1,85.52586588504451
LOT001,W01,D0068,7,TEST_7,parametric,pass,154.79501349257384,140,180,mV,1,22.38396289532845
LOT001,W01,D0068,8,TEST_8,functional,pass,,,,,1,84.67854248375403
LOT001,W01,D0068,9,TEST_9,functional,pass,,,,,1,22.49134226363676
LOT001,W01,D0068,10,TEST_10,functional,pass,,,,,1,50.374132658402196
LOT001,W01,D0069,1,TEST_1,parametric,pass,92.83967099708748,80,120,mV,1,10.472607847505614
LOT001,W01,D0069,2,TEST_2,parametric,pass,113.37797889131102,90,130,mV,1,85.14667893541429
LOT001,W01,D0069,3,TEST_3,parametric,pass,121.835717500715,100,140,mV,1,59.39238208994519
LOT001,W01,D0069,4,TEST_4,parametric,pass,129.12688807136794,110,150,mV,1,20.006817429181456
LOT001,W01,D0069,5,TEST_5,parametric,pass,133.93763320130637,120,160,mV,1,35.929142023530744
LOT001,W01,D0069,6,TEST_6,parametric,pass,149.50592504595977,130,170,mV,1,47.78429893780987
LOT001,W01,D0069,7,TEST_7,parametric,pass,161.48399614705167,140,180,mV,1,81.45091977754943
LOT001,W01,D0069,8,TEST_8,functional,pass,,,,,1,19.97721057610135
LOT001,W01,D0069,9,TEST_9,functional,pass,,,,,1,63.706513853705225
LOT001,W01,D0069,10,TEST_10,functional,fail,,,,,10,61.75427117775702
LOT001,W01,D0070,1,TEST_1,parametric,pass,99.1853129754871,80,120,mV,1,10.140790234005909
LOT001,W01,D0070,2,TEST_2,parametric,pass,105.9317746573028,90,130,mV,1,41.753443566343044
LOT001,W01,D0070,3,TEST_3,parametric,pass,117.09190268662556,100,140,mV,1,70.13934126276713
LOT001,W01,D0070,4,TEST_4,parametric,pass,128.61671117101105,110,150,mV,1,57.11361019103902
LOT001,W01,D0070,5,TEST_5,parametric,pass,132.07133890026398,120,160,mV,1,58.96737639352301
LOT001,W01,D0070,6,TEST_6,parametric,pass,159.51041621329966,130,170,mV,1,80.77711022607858
LOT001,W01,D0070,7,TEST_7,parametric,pass,158.98765604112947,140,180,mV,1,88.59982946747658
LOT001,W01,D0070,8,TEST_8,functional,fail,,,,,8,98.29354802964042
LOT001,W01,D0070,9,TEST_9,functional,pass,,,,,1,11.461800799805285
LOT001,W01,D0070,10,TEST_10,functional,pass,,,,,1,41.032224384705216
LOT001,W01,D0071,1,TEST_1,parametric,pass,99.95147755187094,80,120,mV,1,75.96469193055775
LOT001,W01,D0071,2,TEST_2,parametric,pass,104.05058255521939,90,130,mV,1,76.16682863310801
LOT001,W01,D0071,3,TEST_3,parametric,pass,113.80196110196681,100,140,mV,1,39.926674753478636
LOT001,W01,D0071,4,TEST_4,parametric,pass,136.0414264692826,110,150,mV,1,83.21579790004793
LOT001,W01,D0071,5,TEST_5,parametric,pass,141.72788427725942,120,160,mV,1,25.758021434653756
LOT001,W01,D0071,6,TEST_6,parametric,pass,151.01772018325153,130,170,mV,1,72.58503267964576
LOT001,W01,D0071,7,TEST_7,parametric,pass,154.5042342086402,140,180,mV,1,66.8562262982504
LOT001,W01,D0071,8,TEST_8,functional,pass,,,,,1,15.679048332900216
LOT001,W01,D0071,9,TEST_9,functional,pass,,,,,1,51.19116197026179
LOT001,W01,D0071,10,TEST_10,functional,pass,,,,,1,13.942564809321079
LOT001,W01,D0072,1,TEST_1,parametric,pass,100.45673464110884,80,120,mV,1,94.00338819553576
LOT001,W01,D0072,2,TEST_2,parametric,pass,111.38991354914515,90,130,mV,1,56.38452303290489
LOT001,W01,D0072,3,TEST_3,parametric,pass,126.24294313580074,100,140,mV,1,32.798238868235565
LOT001,W01,D0072,4,TEST_4,parametric,pass,129.5726662594024,110,150,mV,1,77.79618269369784
LOT001,W01,D0072,5,TEST_5,parametric,pass,141.69940516905288,120,160,mV,1,80.27574102805825
LOT001,W01,D0072,6,TEST_6,parametric,pass,154.38070105857537,130,170,mV,1,87.92184493702518
LOT001,W01,D0072,7,TEST_7,parametric,pass,158.73076334922328,140,180,mV,1,43.12172568832057
LOT001,W01,D0072,8,TEST_8,functional,pass,,,,,1,76.89769349676591
LOT001,W01,D0072,9,TEST_9,functional,pass,,,,,1,44.798029143462294
LOT001,W01,D0072,10,TEST_10,functional,pass,,,,,1,54.65829038833204
LOT001,W01,D0073,1,TEST_1,parametric,pass,102.24401814225688,80,120,mV,1,54.77710532442646
LOT001,W01,D0073,2,TEST_2,parametric,pass,115.38015132724067,90,130,mV,1,82.10332786615965
LOT001,W01,D0073,3,TEST_3,parametric,pass,117.22925003489217,100,140,mV,1,75.43731919083721
LOT001,W01,D0073,4,TEST_4,parametric,pass,135.973208674822,110,150,mV,1,84.0107151585898
LOT001,W01,D0073,5,TEST_5,parametric,pass,143.23155092107413,120,160,mV,1,59.09269576101733
LOT001,W01,D0073,6,TEST_6,parametric,pass,149.11619603310214,130,170,mV,1,69.4827299312323
LOT001,W01,D0073,7,TEST_7,parametric,pass,161.8416612887383,140,180,mV,1,37.58462704816772
LOT001,W01,D0073,8,TEST_8,functional,pass,,,,,1,48.350446559474086
LOT001,W01,D0073,9,TEST_9,functional,pass,,,,,1,41.63922853947929
LOT001,W01,D0073,10,TEST_10,functional,fail,,,,,7,65.33663339788879
LOT001,W01,D0074,1,TEST_1,parametric,pass,93.44640933801098,80,120,mV,1,81.23300459467913
LOT001,W01,D0074,2,TEST_2,parametric,pass,112.83890105663254,90,130,mV,1,15.162225788486783
LOT001,W01,D0074,3,TEST_3,parametric,pass,117.57397012797564,100,140,mV,1,56.17774175180969
LOT001,W01,D0074,4,TEST_4,parametric,pass,125.50824350301728,110,150,mV,1,77.49081858357009
LOT001,W01,D0074,5,TEST_5,parametric,pass,140.67399376127676,120,160,mV,1,86.38023789734811
LOT001,W01,D0074,6,TEST_6,parametric,pass,151.06184847217375,130,170,mV,1,71.0279984795904
LOT001,W01,D0074,7,TEST_7,parametric,pass,157.59605999334164,140,180,mV,1,31.239584237831707
LOT001,W01,D0074,8,TEST_8,functional,pass,,,,,1,42.59355242890786
LOT001,W01,D0074,9,TEST_9,functional,pass,,,,,1,12.914679158170028
LOT001,W01,D0074,10,TEST_10,functional,pass,,,,,1,50.49303118433146
LOT001,W01,D0075,1,TEST_1,parametric,pass,100.98385904870324,80,120,mV,1,43.386805679509074
LOT001,W01,D0075,2,TEST_2,parametric,pass,108.12277279208323,90,130,mV,1,22.39255970456741
LOT001,W01,D0075,3,TEST_3,parametric,pass,120.69001026328033,100,140,mV,1,43.02549537884491
LOT001,W01,D0075,4,TEST_4,parametric,pass,128.40923300248951,110,150,mV,1,96.44680470384937
LOT001,W01,D0075,5,TEST_5,parametric,pass,143.71534089223493,120,160,mV,1,12.332200677772889
LOT001,W01,D0075,6,TEST_6,parametric,pass,152.36165349992172,130,170,mV,1,92.2188255231868
LOT001,W01,D0075,7,TEST_7,parametric,pass,165.55758347983306,140,180,mV,1,20.598489594160768
LOT001,W01,D0075,8,TEST_8,functional,pass,,,,,1,73.36340300861433
LOT001,W01,D0075,9,TEST_9,functional,pass,,,,,1,65.06894644872783
LOT001,W01,D0075,10,TEST_10,functional,pass,,,,,1,99.87659591591371
LOT001,W01,D0076,1,TEST_1,parametric,pass,100.83166247885244,80,120,mV,1,16.664683525888933
LOT001,W01,D0076,2,TEST_2,parametric,pass,112.56938687885648,90,130,mV,1,25.539072758563695
LOT001,W01,D0076,3,TEST_3,parametric,pass,116.08156226064825,100,140,mV,1,82.94618965218687
LOT001,W01,D0076,4,TEST_4,parametric,pass,113.27637593397512,110,150,mV,1,97.08051127267561
LOT001,W01,D0076,5,TEST_5,parametric,pass,147.39700648950682,120,160,mV,1,73.85864381376294
LOT001,W01,D0076,6,TEST_6,parametric,pass,149.37454945937347,130,170,mV,1,59.49974327382015
LOT001,W01,D0076,7,TEST_7,parametric,pass,158.94056594844963,140,180,mV,1,24.175472438803457
LOT001,W01,D0076,8,TEST_8,functional,pass,,,,,1,73.0197330370024
LOT001,W01,D0076,9,TEST_9,functional,pass,,,,,1,42.53429648122204
LOT001,W01,D0076,10,TEST_10,functional,pass,,,,,1,98.66192920571739
LOT001,W01,D0077,1,TEST_1,parametric,pass,104.08757291940346,80,120,mV,1,81.28591062500267
LOT001,W01,D0077,2,TEST_2,parametric,pass,110.48583363751813,90,130,mV,1,42.48068719999439
LOT001,W01,D0077,3,TEST_3,parametric,pass,125.81610384538402,100,140,mV,1,61.504966640487346
LOT001,W01,D0077,4,TEST_4,parametric,pass,116.02376717721282,110,150,mV,1,21.679410674239335
LOT001,W01,D0077,5,TEST_5,parametric,pass,142.9029630968916,120,160,mV,1,89.5821802151158
LOT001,W01,D0077,6,TEST_6,parametric,pass,154.61480420777792,130,170,mV,1,74.52402386589549
LOT001,W01,D0077,7,TEST_7,parametric,pass,162.02281067153075,140,180,mV,1,53.07985989237285
LOT001,W01,D0077,8,TEST_8,functional,pass,,,,,1,46.849017471824176
LOT001,W01,D0077,9,TEST_9,functional,pass,,,,,1,21.27941040332746
LOT001,W01,D0077,10,TEST_10,functional,pass,,,,,1,16.67485177887756
LOT001,W01,D0078,1,TEST_1,parametric,pass,94.10328913218554,80,120,mV,1,21.550114967051247
LOT001,W01,D0078,2,TEST_2,parametric,pass,111.28569607932087,90,130,mV,1,84.61483553218591
LOT001,W01,D0078,3,TEST_3,parametric,pass,113.68623379218427,100,140,mV,1,79.1003473621891
LOT001,W01,D0078,4,TEST_4,parametric,pass,127.89121185056572,110,150,mV,1,21.612966201719978
LOT001,W01,D0078,5,TEST_5,parametric,pass,129.9354537943466,120,160,mV,1,84.82517258207872
LOT001,W01,D0078,6,TEST_6,parametric,pass,149.81888201798654,130,170,mV,1,56.62919196316147
LOT001,W01,D0078,7,TEST_7,parametric,pass,159.00854949715497,140,180,mV,1,94.12640529751697
LOT001,W01,D0078,8,TEST_8,functional,pass,,,,,1,95.27348231286827
LOT001,W01,D0078,9,TEST_9,functional,pass,,,,,1,35.5643479238006
LOT001,W01,D0078,10,TEST_10,functional,pass,,,,,1,27.667172753476628
LOT001,W01,D0079,1,TEST_1,parametric,pass,102.80212659910187,80,120,mV,1,96.07164643388784
LOT001,W01,D0079,2,TEST_2,parametric,pass,108.92832708187925,90,130,mV,1,65.29854504773782
LOT001,W01,D0079,3,TEST_3,parametric,pass,126.92069081974698,100,140,mV,1,18.40855661952184
LOT001,W01,D0079,4,TEST_4,parametric,pass,125.7655769207203,110,150,mV,1,62.25818510262284
LOT001,W01,D0079,5,TEST_5,parametric,pass,134.81631433390612,120,160,mV,1,25.408056075021307
LOT001,W01,D0079,6,TEST_6,parametric,pass,142.35474186956625,130,170,mV,1,40.38576279452219
LOT001,W01,D0079,7,TEST_7,parametric,pass,152.40461494713068,140,180,mV,1,93.1536752784671
LOT001,W01,D0079,8,TEST_8,functional,fail,,,,,2,17.31005694040329
LOT001,W01,D0079,9,TEST_9,functional,pass,,,,,1,79.39201319150187
LOT001,W01,D0079,10,TEST_10,functional,pass,,,,,1,28.972754173176806
LOT001,W01,D0080,1,TEST_1,parametric,pass,93.76286163718734,80,120,mV,1,12.725730872328764
LOT001,W01,D0080,2,TEST_2,parametric,pass,106.96206772561526,90,130,mV,1,90.0097193304059
LOT001,W01,D0080,3,TEST_3,parametric,pass,113.12606166198577,100,140,mV,1,37.18847016591604
LOT001,W01,D0080,4,TEST_4,parametric,pass,127.97586077332576,110,150,mV,1,32.03901195840487
LOT001,W01,D0080,5,TEST_5,parametric,pass,141.79964099365537,120,160,mV,1,50.81897196596542
LOT001,W01,D0080,6,TEST_6,parametric,pass,145.22371699664862,130,170,mV,1,71.97522145056853
LOT001,W01,D0080,7,TEST_7,parametric,pass,162.82960153509254,140,180,mV,1,51.79979419978015
LOT001,W01,D0080,8,TEST_8,functional,pass,,,,,1,22.930182204637113
LOT001,W01,D0080,9,TEST_9,functional,pass,,,,,1,38.738475338205525
LOT001,W01,D0080,10,TEST_10,functional,pass,,,,,1,41.08335046308987
LOT001,W01,D0081,1,TEST_1,parametric,pass,104.34208425776654,80,120,mV,1,45.88449464566225
LOT001,W01,D0081,2,TEST_2,parametric,pass,110.40275352559456,90,130,mV,1,19.556554024818755
LOT001,W01,D0081,3,TEST_3,parametric,pass,113.9986617318271,100,140,mV,1,31.75640748428204
LOT001,W01,D0081,4,TEST_4,parametric,pass,133.92330818550357,110,150,mV,1,22.678987150736518
LOT001,W01,D0081,5,TEST_5,parametric,pass,143.80299753071873,120,160,mV,1,14.554476262026125
LOT001,W01,D0081,6,TEST_6,parametric,pass,159.40827121930027,130,170,mV,1,47.632126900138886
LOT001,W01,D0081,7,TEST_7,parametric,pass,156.63849323265683,140,180,mV,1,96.6417267015403
LOT001,W01,D0081,8,TEST_8,functional,pass,,,,,1,83.21300617955046
LOT001,W01,D0081,9,TEST_9,functional,pass,,,,,1,74.90155859399097
LOT001,W01,D0081,10,TEST_10,functional,pass,,,,,1,24.34081707033439
LOT001,W01,D0082,1,TEST_1,parametric,pass,105.60572828412754,80,120,mV,1,89.11680972403767
LOT001,W01,D0082,2,TEST_2,parametric,pass,109.85800492685867,90,130,mV,1,54.76332457427581
LOT001,W01,D0082,3,TEST_3,parametric,pass,124.219232218279,100,140,mV,1,51.15075779707578
LOT001,W01,D0082,4,TEST_4,parametric,pass,132.67943224081927,110,150,mV,1,31.66557766022531
LOT001,W01,D0082,5,TEST_5,parametric,pass,138.63236657336174,120,160,mV,1,35.322070453617556
LOT001,W01,D0082,6,TEST_6,parametric,pass,149.2102729721812,130,170,mV,1,63.776689390916765
LOT001,W01,D0082,7,TEST_7,parametric,pass,164.11548223027202,140,180,mV,1,35.71735432969158
LOT001,W01,D0082,8,TEST_8,functional,fail,,,,,3,48.78349924127865
LOT001,W01,D0082,9,TEST_9,functional,pass,,,,,1,75.47572570234527
LOT001,W01,D0082,10,TEST_10,functional,pass,,,,,1,42.93436172658067
LOT001,W01,D0083,1,TEST_1,parametric,pass,93.76467218827628,80,120,mV,1,46.052345891328095
LOT001,W01,D0083,2,TEST_2,parametric,pass,107.02558266592385,90,130,mV,1,59.79006339590365
LOT001,W01,D0083,3,TEST_3,parametric,pass,118.59391096911202,100,140,mV,1,16.617857476855765
LOT001,W01,D0083,4,TEST_4,parametric,pass,121.5011647827499,110,150,mV,1,35.17486098615838
LOT001,W01,D0083,5,TEST_5,parametric,pass,139.77270161028594,120,160,mV,1,99.01816305586503
LOT001,W01,D0083,6,TEST_6,parametric,pass,148.93495810022918,130,170,mV,1,97.75745338724056
LOT001,W01,D0083,7,TEST_7,parametric,pass,157.7218770387971,140,180,mV,1,45.45133414557464
LOT001,W01,D0083,8,TEST_8,functional,pass,,,,,1,40.51767699573088
LOT001,W01,D0083,9,TEST_9,functional,pass,,,,,1,77.94686550635146
LOT001,W01,D0083,10,TEST_10,functional,pass,,,,,1,55.82102646026639
LOT001,W01,D0084,1,TEST_1,parametric,pass,98.4774753792432,80,120,mV,1,22.333273621076835
LOT001,W01,D0084,2,TEST_2,parametric,pass,109.99925475067555,90,130,mV,1,39.97366348174904
LOT001,W01,D0084,3,TEST_3,parametric,pass,114.54951007505665,100,140,mV,1,64.56344701634237
LOT001,W01,D0084,4,TEST_4,parametric,pass,130.90741614960672,110,150,mV,1,56.395515893252856
LOT001,W01,D0084,5,TEST_5,parametric,pass,136.7580441170797,120,160,mV,1,24.625184128924545
LOT001,W01,D0084,6,TEST_6,parametric,pass,156.07988925036142,130,170,mV,1,99.1554163805026
LOT001,W01,D0084,7,TEST_7,parametric,pass,159.7172479080992,140,180,mV,1,40.27361069365105
LOT001,W01,D0084,8,TEST_8,functional,pass,,,,,1,57.91058468882887
LOT001,W01,D0084,9,TEST_9,functional,pass,,,,,1,36.981150826367234
LOT001,W01,D0084,10,TEST_10,functional,pass,,,,,1,43.152202887919266
LOT001,W01,D0085,1,TEST_1,parametric,pass,95.79296559081962,80,120,mV,1,70.64257532257149
LOT001,W01,D0085,2,TEST_2,parametric,pass,116.5667653714843,90,130,mV,1,81.70793325371324
LOT001,W01,D0085,3,TEST_3,parametric,pass,119.16614986728453,100,140,mV,1,75.27917912966697
LOT001,W01,D0085,4,TEST_4,parametric,pass,129.55896094086935,110,150,mV,1,52.71311926765545
LOT001,W01,D0085,5,TEST_5,parametric,pass,138.9248647228085,120,160,mV,1,97.03636265548458
LOT001,W01,D0085,6,TEST_6,parametric,pass,151.77583208408086,130,170,mV,1,61.987095627776455
LOT001,W01,D0085,7,TEST_7,parametric,pass,151.53311974899236,140,180,mV,1,74.9260101066676
LOT001,W01,D0085,8,TEST_8,functional,pass,,,,,1,25.34608555719934
LOT001,W01,D0085,9,TEST_9,functional,pass,,,,,1,65.77622249509804
LOT001,W01,D0085,10,TEST_10,functional,pass,,,,,1,23.299813747029866
LOT001,W01,D0086,1,TEST_1,parametric,pass,99.46599698311297,80,120,mV,1,95.33846537058712
LOT001,W01,D0086,2,TEST_2,parametric,pass,108.85160065526804,90,130,mV,1,19.890596920032714
